Geography2,CalendarYear2,Water_System,PWSID_Number,Mean_Concentration,Concentration_Unit,People_Served,County_Code2
Clearfield,2008,QUEHANNA MOTIVATIONAL BOO,PA6170345,1,µg/L,350,33
Clearfield,2008,PIKE TWP MUNICIPAL AUTHOR,PA6170013,0.5,µg/L,"4,500",33
Clearfield,2008,SANDY TOWNSHIP,PA6170053,1,µg/L,"1,600",33
Clearfield,2008,ANSONVILLE WATER AUTHORIT,PA6170003,0.5,µg/L,55,33
Clearfield,2008,IRVONA MUNICIPAL AUTHORIT,PA6170025,0.5,µg/L,"1,980",33
Clearfield,2008,HUSTON TWP WATER AUTHORIT,PA6170024,0.7,µg/L,960,33
Clearfield,2008,HOUTZDALE MUNICIPAL AUTHO,PA6170023,1,µg/L,"6,200",33
Clearfield,2008,WESTOVER MUNICIPAL AUTHOR,PA6170040,0.5,µg/L,456,33
Clearfield,2008,CITY OF DUBOIS WATER DEPA,PA6170016,1,µg/L,"9,000",33
Clearfield,2008,GRAMPIAN BORO PENN TWP MU,PA6170021,0.5,µg/L,"1,400",33
Clearfield,2008,CLEARFIELD MUNICIPAL AUTH,PA6170008,0.5,µg/L,"14,000",33
Clearfield,2008,COOPER TWP MUNICIPAL AUTH,PA6170041,0.5,µg/L,"3,576",33
Clinton,2008,RENOVO BOROUGH WATER DEPT,PA4180058,0.25,µg/L,"1,800",35
Clinton,2008,CHAPMAN TWP WATER AUTHORI,PA4180060,0.25,µg/L,340,35
Clinton,2008,CENT CLINTON CO WATER FIL,PA4180070,0.7,µg/L,"19,261",35
Clinton,2008,CITY OF LOCK HAVEN WATER,PA4180048,0.7,µg/L,"9,890",35
Clinton,2008,SUBURBAN LOCK HAVEN WATER,PA4180049,0.7,µg/L,"9,700",35
Clinton,2008,CRAWFORD TOWNSHIP AUTHORI,PA4180062,0.25,µg/L,600,35
Clinton,2008,SOUTH RENOVO WATER SYSTEM,PA4180059,0.25,µg/L,676,35
Clinton,2008,PORTER TOWNSHIP MUNICIPAL,PA4180055,0.7,µg/L,425,35
Columbia,2008,PA AMERICAN WATER BERWICK,PA4190013,0.7,µg/L,"16,000",37
Columbia,2008,PLEASANT VIEW ESTATES,PA4190296,1.88,µg/L,390,37
Columbia,2008,UNITED WATER PA BLOOMSBUR,PA4190008,0.5,µg/L,"21,500",37
Columbia,2008,BENTON MUNICIPAL WATER AU,PA4190014,0.7,µg/L,"1,100",37
Crawford,2008,TITUSVILLE ESTATES,PA6200053,0.5,µg/L,39,39
Crawford,2008,CAMBRIDGE SPRINGS BOROUGH,PA6200004,4,µg/L,"2,400",39
Crawford,2008,CAMBRIDGE AREA JOINT AUTH,PA6200003,4,µg/L,266,39
Crawford,2008,MEADVILLE AREA WATER AUTH,PA6200036,1.5,µg/L,"16,000",39
Crawford,2008,AMES TRAILER COURT,PA6200054,1.35,µg/L,73,39
Crawford,2008,CONNEAUTVILLE BORO WATER,PA6200019,0.5,µg/L,"1,040",39
Crawford,2008,MITCHELL LAKE MOBILE HOME,PA6200002,18.63,µg/L,100,39
Crawford,2008,CONNEAUT LAKE BOROUGH WTP,PA6200015,0.88,µg/L,740,39
Crawford,2008,COUNTRY ACRES MOBILE HOME,PA6200023,12.7,µg/L,96,39
Crawford,2008,PINEDALE MOBILE HOME PARK,PA6200076,18.83,µg/L,78,39
Crawford,2008,VERNON TWP WATER AUTHORIT,PA6200072,1.5,µg/L,576,39
Crawford,2008,CONNEAUT LAKE PARK WATER,PA6200018,26.25,µg/L,250,39
Cumberland,2008,SHIPPENSBURG BORO WATER A,PA7210043,0.7,µg/L,"15,500",41
Cumberland,2008,UNITED WATER PA MECHANICS,PA7210028,0.5,µg/L,"25,850",41
Cumberland,2008,PA AMERICAN WATER CO WEST,PA7210029,0.7,µg/L,"91,016",41
Cumberland,2008,NEWVILLE BORO WATER AUTH,PA7210041,0.5,µg/L,"2,040",41
Cumberland,2008,N MIDDLETON WATER AUTH,PA7210049,0.7,µg/L,"7,400",41
Cumberland,2008,CARLISLE WATER TRMT PLT,PA7210002,0.7,µg/L,"19,829",41
Dauphin,2008,LYKENS BORO AUTH,PA7220022,2.5,µg/L,"3,225",43
Dauphin,2008,STEELTON BORO WATER AUTH,PA7220036,0.7,µg/L,"5,858",43
Dauphin,2008,HARRISBURG MUNI WATER AUT,PA7220049,0.7,µg/L,"66,540",43
Dauphin,2008,PA AMER WATER CO,PA7220017,0.7,µg/L,"43,005",43
Dauphin,2008,UNITED WATER PENNSYLVANIA,PA7220015,0.5,µg/L,"96,808",43
Dauphin,2008,WILLIAMSTOWN BORO AUTH,PA7220037,2.5,µg/L,"2,400",43
Dauphin,2008,MILLERSBURG WATER AUTH,PA7220034,0.5,µg/L,"4,600",43
Delaware,2008,CHESTER WATER AUTHORITY,PA1230004,0.7,µg/L,"124,649",45
Delaware,2008,UNITED WATER BETHEL,PA1230012,0.7,µg/L,"6,421",45
Elk,2008,TOBY WATER,PA6240008,1.5,µg/L,511,47
Elk,2008,RIDGWAY TWP WATER AUTH,PA6240022,1.5,µg/L,"1,763",47
Elk,2008,ST MARYS AREA WATER AUTH,PA6240016,1.5,µg/L,"22,000",47
Elk,2008,JAY TWP WATER AUTHORITY,PA6240005,0.7,µg/L,"1,775",47
Elk,2008,JOHNSONBURG MUNICIPAL AUT,PA6240007,1.5,µg/L,"3,103",47
Elk,2008,RIDGWAY BOROUGH WATER SYS,PA6240012,1.5,µg/L,"4,591",47
Erie,2008,WARNER MOBILE HOME PARK,PA6250008,0.5,µg/L,88,49
Erie,2008,UNION CITY MUNICIPAL AUTH,PA6250064,0.5,µg/L,"3,623",49
Erie,2008,MCKEAN TWP WATERWORKS,PA6250096,0.7,µg/L,300,49
Erie,2008,WOODHAVEN MOBILE HOME PAR,PA6250084,0.5,µg/L,345,49
Erie,2008,ERIE CITY WATER AUTHORITY,PA6250028,0.7,µg/L,"180,000",49
Erie,2008,NORTH EAST BOROUGH WATER,PA6250061,0.5,µg/L,"6,000",49
Erie,2008,NORTH EAST TOWNSHIP WATER,PA6250086,0.5,µg/L,900,49
Erie,2008,WATTSBURG BORO WTP,PA6250094,9.43,µg/L,480,49
Erie,2008,GIRARD BORO WATER DEPT,PA6250049,0.5,µg/L,"3,164",49
Fayette,2008,NORTH FAYETTE CNTY MUNI A,PA5260019,0.5,µg/L,"35,540",51
Fayette,2008,NEWELL MUNI AUTH,PA5260014,0.5,µg/L,520,51
Fayette,2008,PA-AMERICAN WATER- UNIONT,PA5260020,0.7,µg/L,"23,125",51
Fayette,2008,ALBERT GALLATIN MUNI AUTH,PA5260027,0.5,µg/L,"2,594",51
Fayette,2008,POINT MARION BORO,PA5260017,0.5,µg/L,"1,350",51
Fayette,2008,PA-AMERICAN WATER CO-CONN,PA5260022,0.7,µg/L,"13,320",51
Fayette,2008,BELLE VERNON BORO MUNI AU,PA5260004,0.5,µg/L,"6,000",51
Fayette,2008,PLEASANT VALLEY WATER AUT,PA5260006,0.7,µg/L,"3,150",51
Fayette,2008,PA-AMERICAN WATER-BROWNSV,PA5260005,1,µg/L,"11,890",51
Fayette,2008,MUNI AUTH OF WASHINGTON T,PA5260009,0.5,µg/L,"9,200",51
Fayette,2008,FAIRCHANCE BORO WATER DEP,PA5260007,0.5,µg/L,"2,174",51
Fayette,2008,JEFFERSON TOWNSHIP AUTHOR,PA5260034,0.5,µg/L,"1,250",51
Fayette,2008,MASONTOWN MUNI WATER WORK,PA5260013,0.5,µg/L,"3,700",51
Fayette,2008,WESTMORELAND CO MA YOUGH,PA5260036,0.7,µg/L,"181,919",51
Franklin,2008,BEAR VALLEY JOINT AUTH,PA7280043,0.5,µg/L,"12,000",55
Franklin,2008,GREENCASTLE AREA WATER AU,PA7280014,0.7,µg/L,"4,600",55
Franklin,2008,SOUTH MOUNTAIN RESTORATIO,PA7280042,0.7,µg/L,"1,376",55
Franklin,2008,CHAMBERSBURG BORO WATER S,PA7280005,0.7,µg/L,"17,500",55
Franklin,2008,SANDY HOOK WATER ASSOCIAT,PA7280070,0.5,µg/L,80,55
Franklin,2008,GREEN GROVE TRAILER CT,PA7280010,0.7,µg/L,49,55
Franklin,2008,BORO OF WAYNESBORO,PA7280032,0.7,µg/L,"13,000",55
Franklin,2008,SUNNY SPOT APARTMENTS,PA7280071,0.7,µg/L,26,55
Franklin,2008,ZULLINGER WATER SYSTEM WT,PA7280044,0.7,µg/L,"1,500",55
Franklin,2008,MERCERSBURG MUNI WATER AU,PA7280021,0.5,µg/L,"2,350",55
Franklin,2008,SHANGRI LA MHP,PA7280017,0.7,µg/L,96,55
Greene,2008,EAST DUNKARD WATER ASSN,PA5300012,0.5,µg/L,"3,962",59
Greene,2008,SOUTHWESTERN PA WATER AUT,PA5300017,0.5,µg/L,"40,000",59
Greene,2008,DUNKARD VALLEY JT MUNI AU,PA5300007,0.5,µg/L,"1,233",59
Greene,2008,CARMICHAELS MUNI WATER AU,PA5300005,0.5,µg/L,"4,700",59
Huntingdon,2008,HUNTINGDON BORO WATER DEP,PA4310012,1,µg/L,"12,121",61
Huntingdon,2008,MT UNION MUNICIPAL AUTH,PA4310016,1,µg/L,"5,200",61
Huntingdon,2008,PETERSBURG BOR WATER AUTH,PA4310019,1,µg/L,650,61
Huntingdon,2008,WOOD BROAD TOP WELLS JMUN,PA4310032,0.25,µg/L,786,61
Huntingdon,2008,ALEXANDRIA BORO WATER AUT,PA4310021,1,µg/L,815,61
Indiana,2008,INDIANA MUN SERV MUN CHER,PA5320007,0.5,µg/L,343,63
Indiana,2008,GREEN TWP MUN AUTH BARR S,PA5320010,0.5,µg/L,285,63
Indiana,2008,INDIANA MUN SERV AUTH-COY,PA5320048,0.7,µg/L,669,63
Indiana,2008,CENTRAL INDIANA CO WATER,PA5320040,0.7,µg/L,"3,891",63
Indiana,2008,PA AMERICAN WATER CO-INDI,PA5320025,0.7,µg/L,"23,922",63
Indiana,2008,INDIANA MUN SERV AUTH-LUZ,PA5320046,0.7,µg/L,769,63
Indiana,2008,GREEN TWP MUN AUTH-COMMOD,PA5320011,0.5,µg/L,300,63
Indiana,2008,INDIANA MUN SERV AUTH-ROS,PA5320034,0.5,µg/L,470,63
Indiana,2008,INDIANA MUNI SVCS AUTH-AR,PA5320041,0.5,µg/L,100,63
Indiana,2008,ICMSA CROOKED CREEK,PA5320109,0.5,µg/L,"4,475",63
Indiana,2008,BLAIRSVILLE MUNI AUTH,PA5320006,0.7,µg/L,"4,190",63
Jefferson,2008,REYNOLDSVILLE WATER AUTH,PA6330011,0.7,µg/L,"2,908",65
Jefferson,2008,ROSE TOWNSHIP MUNICIPAL A,PA6330018,1.5,µg/L,370,65
Jefferson,2008,SYKESVILLE AREA SEW AND W,PA6330013,1,µg/L,"1,500",65
Jefferson,2008,BROOKVILLE MUNICIPAL AUTH,PA6330004,1.5,µg/L,"4,500",65
Jefferson,2008,PA AMERICAN WATER PUNXSY,PA6330010,1,µg/L,"8,801",65
Jefferson,2008,BROCKWAY BORO MUNICIPAL A,PA6330002,1.5,µg/L,"4,384",65
Jefferson,2008,FALLS CREEK BORO MUN AUTH,PA6330007,1.5,µg/L,"1,440",65
Juniata,2008,MIFFLINTOWN MUNI AUTH,PA4340008,0.5,µg/L,"4,450",67
Lackawanna,2008,OLWEN HEIGHTS WATER SERVI,PA2350032,1.35,µg/L,330,69
Lackawanna,2008,PAWC BROWNELL,PA2359001,0.7,µg/L,"11,965",69
Lackawanna,2008,FINCH HILL WATER CO,PA2350062,11.25,µg/L,150,69
Lackawanna,2008,PAWC FALLBROOK,PA2359006,0.7,µg/L,"3,690",69
Lackawanna,2008,PAWC LAKE SCRANTON,PA2359008,3,µg/L,"134,570",69
Lackawanna,2008,CLARKS SUMMIT STATE HOSPI,PA2350028,0.7,µg/L,747,69
Lancaster,2008,WATSON RUN,PA7360053,1.5,µg/L,50,71
Lancaster,2008,DENVER BORO,PA7360017,1.5,µg/L,"3,350",71
Lancaster,2008,NEW HOLLAND BOROUGH,PA7360099,0.7,µg/L,"5,500",71
Lancaster,2008,MT JOY BORO AUTH,PA7360091,0.7,µg/L,"8,304",71
Lancaster,2008,ELIZABETHTOWN AREA WATER,PA7360124,1.5,µg/L,"15,000",71
Lancaster,2008,EPHRATA AREA JOINT AUTHOR,PA7360045,0.7,µg/L,"17,937",71
Lancaster,2008,MILLERSVILLE UNIV,PA7360127,0.5,µg/L,"7,950",71
Lancaster,2008,CITY OF LANCASTER,PA7360058,0.7,µg/L,"120,000",71
Lancaster,2008,COLUMBIA WATER CO,PA7360123,0.7,µg/L,"25,001",71
Lancaster,2008,Unknown,Unknown,0.7,µg/L,0,71
Lawrence,2008,PA AMER WATER CO ELLWOOD,PA6370011,0.7,µg/L,"16,902",73
Lawrence,2008,CEDAR ACRES MOBILE HOME P,PA6370910,0.5,µg/L,105,73
Lawrence,2008,PA AMER WATER CO NEW CAST,PA6370034,1,µg/L,"45,819",73
Lawrence,2008,NEW WILMINGTON BORO WATER,PA6370035,0.7,µg/L,"2,800",73
Lebanon,2008,FORT INDIANTOWN GAP,PA7380044,0.7,µg/L,"2,500",75
Lebanon,2008,LEBANON WATER AUTH,PA7380010,0.7,µg/L,"57,000",75
Lebanon,2008,CORNWALL BORO MUNI AUTH,PA7380007,0.7,µg/L,"2,385",75
Lehigh,2008,HANOVER TWP,PA3390097,0.7,µg/L,780,77
Lehigh,2008,SLATINGTON BOROUGH WATER,PA3390039,0.5,µg/L,"4,450",77
Lehigh,2008,SWTA ALLENTOWN CONS SYSTE,PA3390087,0.7,µg/L,"1,300",77
Lehigh,2008,ALLENTOWN CITY BUREAU OF,PA3390024,0.7,µg/L,"106,000",77
Lehigh,2008,SALISBURY TWP WATER SYSTE,PA3390062,0.7,µg/L,"8,742",77
Lehigh,2008,KEYSTONE MOBILE HOME PARK,PA3390018,0.7,µg/L,375,77
Lehigh,2008,LCA-NLSA-WASHINGTON TOWNS,PA3390078,0.5,µg/L,973,77
Luzerne,2008,PAWC HOMESITE,PA2400072,0.7,µg/L,55,79
Luzerne,2008,PAWC HUNTSVILLE,PA2409013,0.7,µg/L,"10,800",79
Luzerne,2008,PAWC CRYSTAL LAKE,PA2409003,0.7,µg/L,"9,535",79
Luzerne,2008,PAWC NESBITT,PA2409010,0.7,µg/L,"58,278",79
Luzerne,2008,HCA ROAN FILTER PLANT,PA2408001,0.5,µg/L,"40,620",79
Luzerne,2008,BEAVER BROOK ASSOC,PA2400088,4.93,µg/L,155,79
Luzerne,2008,PAWC WATRES,PA2409011,0.7,µg/L,"51,978",79
Luzerne,2008,PAWC CEASETOWN,PA2409002,0.7,µg/L,"63,198",79
Luzerne,2008,PAWC HILLCREST,PA2400070,4,µg/L,125,79
Lycoming,2008,MUNCY STATE CORRECTIONAL,PA4410176,0.7,µg/L,"1,312",81
Lycoming,2008,LIMESTONE TOWNSHIP WATER,PA4410180,0.25,µg/L,825,81
Lycoming,2008,LCWS AUTHORITY,PA4410035,0.25,µg/L,25,81
Lycoming,2008,WILLIAMSPORT MUN WATER AU,PA4410173,0.5,µg/L,"52,000",81
Lycoming,2008,JERSEY SHORE AREA JNT WAT,PA4410156,0.25,µg/L,"7,200",81
McKean,2008,BRADFORD CITY WATER AUTHO,PA6420014,0.5,µg/L,"18,000",83
McKean,2008,LEWIS RUN BOROUGH,PA6420020,0.5,µg/L,579,83
McKean,2008,PITHOLE WATER ASSOCIATION,PA6420031,0.5,µg/L,90,83
McKean,2008,PA AMERICAN WATER CO KANE,PA6420019,2,µg/L,"5,395",83
Mercer,2008,SOUTH PYMATUNING,PA6430077,0.7,µg/L,"1,000",85
Mercer,2008,SHARPSVILLE BORO WATER CO,PA6430055,0.5,µg/L,"4,729",85
Mercer,2008,AQUA PA SHENANGO VALLEY W,PA6430054,0.7,µg/L,"48,000",85
Mercer,2008,GREENVILLE MHP,PA6430039,6.5,µg/L,169,85
Mercer,2008,REYNOLDS WATER COMPANY,PA6430057,0.5,µg/L,"2,370",85
Mercer,2008,REYNOLDS HOME CENTER MHP,PA6430075,0.5,µg/L,250,85
Mercer,2008,FARMA MOBILE HOME PARK,PA6430070,0.5,µg/L,85,85
Mifflin,2008,ALLENSVILLE MUNI AUTH,PA4440008,1,µg/L,305,87
Mifflin,2008,NEWTON HAMILTON BORO,PA4440013,1,µg/L,270,87
Monroe,2008,BUCK HILL FALLS WATER CO,PA2450020,0.7,µg/L,245,89
Monroe,2008,ROBINWOOD VILLAGE,PA2450140,0.5,µg/L,76,89
Monroe,2008,BRODHEAD CREEK REG WATER,PA2450034,0.7,µg/L,"22,500",89
Monroe,2008,E STROUDSBURG BORO WATER,PA2450023,0.7,µg/L,"12,500",89
Monroe,2008,POCONO MANOR INN,PA2450064,3.8,µg/L,200,89
Monroe,2008,PAWC  POCONO DISTRICT,PA2450063,0.7,µg/L,"19,875",89
Montgomery,2008,PA AMERICAN NORRISTOWN,PA1460046,0.7,µg/L,"91,000",91
Montgomery,2008,SUPERIOR WATER COMPANY MA,PA1460085,9.41,µg/L,"7,500",91
Montgomery,2008,AQUA PA MAIN SYSTEM,PA1460073,0.7,µg/L,"820,000",91
Montgomery,2008,SUPERIOR WATER COMPANY CP,PA1460092,0.59,µg/L,250,91
Montgomery,2008,NORTH WALES WATER AUTHORI,PA1460048,0.5,µg/L,"68,656",91
Montgomery,2008,EAST GREENVILLE BORO WATE,PA1460023,2.63,µg/L,"3,200",91
Montgomery,2008,AUDUBON WATER COMPANY,PA1460055,0.7,µg/L,"8,800",91
Montgomery,2008,PLEASANT RUN MHP,PA1460006,0.7,µg/L,45,91
Montgomery,2008,S C I GRATERFORD,PA1460059,5,µg/L,"3,000",91
Montgomery,2008,NORTH PENN WATER AUTHORIT,PA1460034,4.03,µg/L,"77,922",91
Montgomery,2008,DOCK WOODS COMMUNITY,PA1460010,4.03,µg/L,72,91
Montgomery,2008,VILLAGE OF NESHAMINY FALL,PA1460077,0.5,µg/L,"1,730",91
Montgomery,2008,TELFORD BOROUGH AUTHORITY,PA1460050,2.03,µg/L,"7,700",91
Montour,2008,VALLEY TWP MUN AUTHORITY,PA4470016,0.5,µg/L,95,93
Montour,2008,MAHONING TWP MUN AUTH,PA4470010,0.5,µg/L,"1,507",93
Montour,2008,DANVILLE MUNICIPAL WATER,PA4470007,0.5,µg/L,"4,897",93
Northampton,2008,NORTHAMPTON BORO MUNI AUT,PA3480057,0.7,µg/L,"40,000",95
Northampton,2008,EASTON AREA WATER SYSTEM,PA3480050,3,µg/L,"85,163",95
Northampton,2008,CITY OF BETHLEHEM,PA3480046,0.7,µg/L,"110,275",95
Northampton,2008,LOWER SAUCON AUTHORITY,PA3480027,0.7,µg/L,"5,400",95
Northampton,2008,PAW BANGOR DISTRICT,PA3480038,0.7,µg/L,"10,001",95
Northampton,2008,UTILITIES INC WESTGATE,PA3480024,0.7,µg/L,"2,054",95
Northampton,2008,RIVERSEDGE,PA3480035,0.5,µg/L,75,95
Northampton,2008,PAW BLUE MOUNTAIN DIVISIO,PA3480055,0.7,µg/L,"23,613",95
Northumberland,2008,PA AMERICAN WHITE DEER,PA4490023,0.7,µg/L,"29,816",97
Northumberland,2008,MUNICIPAL AUTHORITY SUNBU,PA4490007,0.7,µg/L,"11,043",97
Northumberland,2008,AQUA PA ROARING CREEK DIV,PA4490024,0.7,µg/L,"43,000",97
Perry,2008,PFAUTZ HEIGHTS,PA7500030,2.5,µg/L,186,99
Perry,2008,CREEKVIEW FARMS MHP,PA7500006,18.8,µg/L,450,99
Perry,2008,PFAUTZ APTS,PA7500024,2,µg/L,234,99
Perry,2008,ORCHARD HILLS MHP,PA7500010,1.22,µg/L,234,99
Perry,2008,LIVERPOOL MUNI AUTH,PA7500014,13.5,µg/L,903,99
Perry,2008,HILLSIDE MANOR APTS,PA7500025,11.2,µg/L,88,99
Philadelphia,2008,PHILADELPHIA WATER DEPART,PA1510001,1.1,µg/L,"1,600,000",101
Potter,2008,NORTHERN TIER CHILDRENS H,PA6530001,0.7,µg/L,45,105
Potter,2008,GALETON BOROUGH WATER AUT,PA6530010,0.25,µg/L,"1,370",105
Potter,2008,SHINGLEHOUSE BORO WATER D,PA6530013,0.5,µg/L,"1,243",105
Schuylkill,2008,PA AM WATER CO-FRACKVILLE,PA3540032,0.7,µg/L,"6,000",107
Schuylkill,2008,BLYTHE TWP MUNICIPAL AUTH,PA3540017,0.7,µg/L,"8,300",107
Schuylkill,2008,MAHANOY TWP AUTH,PA3540011,0.7,µg/L,"7,300",107
Schuylkill,2008,TAMAQUA AREA WATER AUTHOR,PA3540012,0.7,µg/L,"8,000",107
Schuylkill,2008,AUBURN MUNICIPAL AUTHOUIT,PA3540015,0.7,µg/L,940,107
Schuylkill,2008,KLINE TOWNSHIP MUN AUTHOR,PA3540014,4.93,µg/L,"6,700",107
Schuylkill,2008,MINERSVILLE MUNICIPAL WAT,PA3540035,0.5,µg/L,"6,547",107
Schuylkill,2008,SHENANDOAH MUN WATER AUTH,PA3540044,0.7,µg/L,"9,500",107
Schuylkill,2008,SCHUYLKILL HAVEN BORO WAT,PA3540041,0.7,µg/L,"9,500",107
Schuylkill,2008,MARY D COMMUNITY ASSOCIAT,PA3540027,0.7,µg/L,175,107
Schuylkill,2008,SCHUYLKILL CO MUN AUTH,PA3540038,0.25,µg/L,"31,850",107
Schuylkill,2008,ASHLAND AREA WATER AUTHOR,PA3540030,0.7,µg/L,"4,200",107
Schuylkill,2008,LAUREL RIDGE,PA3540072,0.25,µg/L,55,107
Snyder,2008,MIDDLEBURG MUNICIPAL AUTH,PA4550016,0.25,µg/L,"2,032",109
Snyder,2008,SPRING TWP MUNICIPAL AUTH,PA4550011,0.25,µg/L,"1,084",109
Snyder,2008,SHAMOKIN DAM BOROUGH,PA4550022,0.25,µg/L,"1,700",109
Snyder,2008,MCCLURE MUNICIPAL AUTHORI,PA4550015,0.25,µg/L,"1,040",109
Somerset,2008,HOOVERSVILLE MUNI AUTH,PA4560037,0.7,µg/L,879,111
Somerset,2008,CONEMAUGH TWP MUNI AUTH,PA4560048,0.5,µg/L,"6,375",111
Somerset,2008,MEYERSDALE MUNI AUTH,PA4560012,0.5,µg/L,"3,175",111
Somerset,2008,SOMERSET TWP MUNI AUTH OA,PA4560046,0.7,µg/L,"3,650",111
Somerset,2008,PINE CREST ESTATES MOBILE,PA4560039,0.5,µg/L,354,111
Somerset,2008,SOMERSET BORO MUNI WATER,PA4560042,0.7,µg/L,"8,500",111
Somerset,2008,LINCOLN TWP MUNI AUTH,PA4560031,1,µg/L,"1,400",111
Somerset,2008,GAHAGEN WATER ASSN,PA4560032,0.7,µg/L,49,111
Somerset,2008,LIGONIER HIGHLANDS WATER,PA4560054,0.7,µg/L,120,111
Somerset,2008,CONFLUENCE BORO MUNI AUTH,PA4560033,0.5,µg/L,950,111
Somerset,2008,Unknown,Unknown,0.7,µg/L,0,111
Susquehanna,2008,LAKE RAYLEAN WATER ASSOCI,PA2580036,0.5,µg/L,47,115
Susquehanna,2008,PA AMER WATER CO MONTROSE,PA2580023,0.7,µg/L,"1,982",115
Susquehanna,2008,PA AMER WATER CO SUSQUEHA,PA2580024,0.7,µg/L,"3,034",115
Susquehanna,2008,PAWC FOREST CITY,PA2359014,0.7,µg/L,"3,383",115
Tioga,2008,ELKLAND BOROUGH WATER SYS,PA2590035,1.4,µg/L,"1,800",117
Tioga,2008,HAMILTON TWP MUNICIPAL AU,PA2590049,0.25,µg/L,399,117
Tioga,2008,SOMERS LANE MOBILE HOME P,PA2590008,8.13,µg/L,130,117
Tioga,2008,TRIPLE D MHP,PA2590017,5.5,µg/L,40,117
Tioga,2008,BLOSSBURG MUNICIPAL AUTHO,PA2590033,0.25,µg/L,"1,650",117
Tioga,2008,MANSFIELD UNIVERSITY,PA2590812,0.25,µg/L,"3,000",117
Tioga,2008,MANSFIELD BORO MUNICIPAL,PA2590038,0.7,µg/L,"4,100",117
Union,2008,MIFFLINBURG BORO WATER DE,PA4600012,0.25,µg/L,"3,690",119
Union,2008,WEST BUFFALO TWP MUN AUTH,PA4600015,0.25,µg/L,333,119
Venango,2008,BUCHOLZ MOBILE HOME PARK,PA6610009,0.5,µg/L,50,121
Venango,2008,EMLENTON WATER COMPANY,PA6610019,0.7,µg/L,915,121
Warren,2008,AQUA PA CLARENDON,PA6620021,5.6,µg/L,800,123
Warren,2008,SOUTHWEST WARREN CO MUN A,PA6620032,1,µg/L,"1,034",123
Warren,2008,CHANDLERS VALLEY MHP,PA6620043,0.5,µg/L,50,123
Warren,2008,PLEASANT VALLEY MHP,PA6620038,0.5,µg/L,210,123
Washington,2008,MARIANNA MUNI WATER WORKS,PA5630050,0.5,µg/L,620,125
Washington,2008,ELLSWORTH BORO WATER DEPT,PA5630044,0.5,µg/L,"1,250",125
Washington,2008,TRI CNTY JT MUNI AUTH,PA5630045,0.5,µg/L,"10,100",125
Washington,2008,BENTLEYVILLE MUNI AUTH,PA5630030,0.5,µg/L,"2,600",125
Washington,2008,AUTH OF BORO OF CHARLEROI,PA5630039,0.5,µg/L,"29,330",125
Wayne,2008,WALLENPAUPACK LAKE ESTATE,PA2640036,0.5,µg/L,"2,200",127
Wayne,2008,INDIAN ROCKS POA,PA2640047,0.7,µg/L,"1,100",127
Wayne,2008,COBBS LAKE PRESERVE,PA2640066,4.35,µg/L,200,127
Wayne,2008,AQUA PA GOULDSBORO,PA2640022,0.7,µg/L,350,127
Wayne,2008,AQUA PA HONESDALE,PA2640018,11.25,µg/L,"5,500",127
Wayne,2008,CANAL MOBILE HOME PARK,PA2640012,1.5,µg/L,200,127
Westmoreland,2008,DERRY BORO MUNI AUTH,PA5650049,1,µg/L,"6,500",129
Westmoreland,2008,NEW KENSINGTON MUNI AUTH,PA5650070,0.5,µg/L,"47,800",129
Westmoreland,2008,MAWC FURNACE RUN,PA5650031,0.5,µg/L,"3,100",129
Westmoreland,2008,LIGONIER TWP MUNI AUTH,PA5650080,1,µg/L,"2,922",129
Westmoreland,2008,WESTMD MUN AUTH-SWEENEY P,PA5650032,0.5,µg/L,"140,000",129
Westmoreland,2008,LATROBE MUNI AUTH,PA5650060,1,µg/L,"30,000",129
Westmoreland,2008,NEW FLORENCE WATER AUTH,PA5650068,0.5,µg/L,"1,170",129
Westmoreland,2008,YOUNGSTOWN BORO MUNI AUTH,PA5650081,1,µg/L,"2,715",129
Westmoreland,2008,HIGHRIDGE WATER AUTH,PA5650069,0.5,µg/L,"12,000",129
Westmoreland,2008,TORRANCE STATE HOSPITAL,PA5650036,0.5,µg/L,870,129
Wyoming,2008,VILLAGE OF MT HEIGHTS,PA2660035,9.4,µg/L,54,131
Wyoming,2008,TERRACE VIEW WATER ASSOC,PA2660049,2.9,µg/L,40,131
York,2008,WRIGHTSVILLE BORO MUNI AU,PA7670097,0.7,µg/L,"4,040",133
York,2008,RED LION,PA7670086,0.7,µg/L,"13,430",133
York,2008,DALLASTOWN YOE WATER AUTH,PA7670085,0.7,µg/L,"12,000",133
York,2008,GLEN ROCK WATER AUTH,PA7670050,0.5,µg/L,"2,100",133
York,2008,YORK WATER CO,PA7670100,0.5,µg/L,"159,623",133
York,2008,HANOVER MUNI WATER WORKS,PA7670076,0.7,µg/L,"36,576",133
York,2008,WINDSOR BORO WATER AUTH,PA7670065,0.7,µg/L,"1,331",133
Adams,2007,PINE RUN INC,PA7010052,0.5,µg/L,127,1
Adams,2007,LAKE MEADE MUNI AUTH,PA7010036,0.5,µg/L,"3,162",1
Adams,2007,LINCOLN ESTATES MHP,PA7010038,0.25,µg/L,300,1
Adams,2007,YORK SPRINGS MUNI WATER,PA7010030,0.7,µg/L,850,1
Adams,2007,PA AMER WATER CO LAKE HER,PA7010035,2,µg/L,"1,542",1
